iter	Passed	Remaining
4889	3131796	3272695
4890	3132561	3272184
4891	3133203	3271546
4892	3133829	3270890
4893	3134713	3270503
4894	3135326	3269835
4895	3136009	3269239
4896	3136734	3268686
4897	3137334	3268003
4898	3138072	3267464
4899	3138638	3266746
4900	3139321	3266149
4901	3139960	3265507
4902	3140590	3264855
4903	3141311	3264299
4904	3142015	3263724
4905	3142617	3263043
4906	3143263	3262409
4907	3143807	3261668
4908	3144478	3261059
4909	3145126	3260426
4910	3145731	3259748
4911	3146381	3259117
4912	3147037	3258494
4913	3147649	3257823
4914	3148243	3257135
4915	3148976	3256590
4916	3149698	3256033
4917	3150384	3255439
4918	3151089	3254866
4919	3151701	3254196
4920	3152312	3253524
4921	3152976	3252908
4922	3153675	3252327
4923	3154430	3251805
4924	3155130	3251225
4925	3155776	3250590
4926	3156351	3249882
4927	3157028	3249279
4928	3157780	3248753
4929	3158444	3248136
4930	3159167	3247580
4931	3159790	3246921
4932	3160599	3246453
4933	3161215	3245787
4934	3161841	3245132
4935	3162483	3244493
4936	3163181	3243910
4937	3163836	3243285
4938	3164442	3242608
4939	3165103	3241988
4940	3165819	3241424
4941	3166429	3240752
4942	3167245	3240291
4943	3167909	3239674
4944	3168462	3238944
4945	3169136	3238337
4946	3169825	3237745
4947	3170504	3237143
4948	3171023	3236378
4949	3171594	3235667
4950	3172280	3235072
4951	3172928	3234439
4952	3173657	3233888
4953	3174258	3233207
4954	3174885	3232552
4955	3175603	3231989
4956	3176338	3231445
4957	3176872	3230695
4958	3177610	3230154
4959	3178391	3229655
4960	3178994	3228977
4961	3179535	3228234
4962	3180134	3227551
4963	3180779	3226914
4964	3181434	3226288
4965	3182207	3225781
4966	3182864	3225157
4967	3183469	3224480
4968	3184068	3223796
4969	3184750	3223198
4970	3185376	3222542
4971	3186084	3221969
4972	3186820	3221424
4973	3187514	3220838
4974	3188201	3220243
4975	3188785	3219545
4976	3189426	3218905
4977	3190091	3218288
4978	3190685	3217600
4979	3191255	3216888
4980	3191852	3216203
4981	3192451	3215520
4982	3193149	3214936
4983	3193667	3214172
4984	3194321	3213545
4985	3195035	3212978
4986	3195645	3212306
4987	3196196	3211574
4988	3196805	3210902
4989	3197399	3210214
4990	3198059	3209593
4991	3198674	3208926
4992	3199419	3208390
4993	3200116	3207805
4994	3200802	3207210
4995	3201485	3206612
4996	3201992	3205837
4997	3202754	3205318
4998	3203354	3204636
4999	3203876	3203876
5000	3204465	3203184
5001	3205062	3202499
5002	3205612	3201768
5003	3206312	3201186
5004	3206986	3200578
5005	3207517	3199828
5006	3208173	3199203
5007	3208818	3198566
5008	3209545	3198011
5009	3210184	3197369
5010	3210972	3196875
5011	3211581	3196202
5012	3212227	3195567
5013	3212956	3195013
5014	3213582	3194358
5015	3214153	3193648
5016	3214793	3193006
5017	3215429	3192361
5018	3216089	3191739
5019	3216672	3191041
5020	3217258	3190346
5021	3217887	3189694
5022	3218437	3188963
5023	3219193	3188436
5024	3219941	3187901
5025	3220661	3187340
5026	3221456	3186851
5027	3222176	3186288
5028	3222760	3185592
5029	3223466	3185015
5030	3224137	3184404
5031	3224789	3183775
5032	3225393	3183097
5033	3226025	3182448
5034	3226626	3181767
5035	3227256	3181115
5036	3227942	3180519
5037	3228505	3179802
5038	3229258	3179272
5039	3229944	3178675
5040	3230670	3178118
5041	3231247	3177414
5042	3231758	3176646
5043	3232397	3176003
5044	3233171	3175493
5045	3233851	3174891
5046	3234574	3174330
5047	3235242	3173716
5048	3235971	3173162
5049	3236563	3172473
5050	3237253	3171880
5051	3237995	3171338
5052	3238725	3170784
5053	3239299	3170078
5054	3240009	3169505
5055	3240676	3168889
5056	3241202	3168136
5057	3241728	3167382
5058	3242252	3166628
5059	3242834	3165929
5060	3243532	3165343
5061	3244040	3164573
5062	3244676	3163927
5063	3245403	3163371
5064	3246091	3162776
5065	3246783	3162184
5066	3247309	3161432
5067	3247985	3160826
5068	3248498	3160060
5069	3249199	3159478
5070	3249775	3158773
5071	3250494	3158208
5072	3251178	3157610
5073	3251796	3156946
5074	3252452	3156321
5075	3253208	3155791
5076	3253807	3155110
5077	3254405	3154428
5078	3255021	3153762
5079	3255653	3153113
5080	3256434	3152607
5081	3256952	3151847
5082	3257625	3151237
5083	3258330	3150659
5084	3259010	3150056
5085	3259774	3149534
5086	3260386	3148865
5087	3260993	3148192
5088	3261709	3147623
5089	3262439	3147068
5090	3263169	3146513
5091	3263881	3145940
5092	3264593	3145367
5093	3265212	3144705
5094	3265916	3144125
5095	3266673	3143596
5096	3267330	3142970
5097	3268013	3142370
5098	3268599	3141675
5099	3269140	3140939
5100	3269821	3140336
5101	3270355	3139592
5102	3271023	3138977
5103	3271593	3138268
5104	3272256	3137648
5105	3272884	3136994
5106	3273430	3136262
5107	3274005	3135559
5108	3274683	3134953
5109	3275400	3134385
5110	3276069	3133770
5111	3276796	3133212
5112	3277429	3132563
5113	3278089	3131940
5114	3278686	3131257
5115	3279211	3130506
5116	3279854	3129867
5117	3280436	3129169
5118	3280998	3128453
5119	3281581	3127757
5120	3282106	3127005
5121	3282748	3126366
5122	3283396	3125731
5123	3283997	3125053
5124	3284690	3124461
5125	3285462	3123945
5126	3286074	3123277
5127	3286735	3122654
5128	3287472	3122105
5129	3288154	3121503
5130	3288879	3120941
5131	3289464	3120248
5132	3290110	3119611
5133	3290783	3119001
5134	3291260	3118204
5135	3291823	3117490
5136	3292456	3116841
5137	3293195	3116293
5138	3293905	3115718
5139	3294565	3115095
5140	3295233	3114479
5141	3295819	3113787
5142	3296489	3113173
5143	3297202	3112600
5144	3297823	3111939
5145	3298550	3111380
5146	3299268	3110812
5147	3299979	3110236
5148	3300618	3109594
5149	3301457	3109140
5150	3302029	3108433
5151	3302728	3107846
5152	3303312	3107152
5153	3303964	3106521
5154	3304649	3105922
5155	3305367	3105353
5156	3305929	3104637
5157	3306551	3103978
5158	3307189	3103334
5159	3307762	3102630
5160	3308473	3102054
5161	3309170	3101466
5162	3309874	3100884
5163	3310500	3100228
5164	3311093	3099542
5165	3311816	3098977
5166	3312498	3098375
5167	3313103	3097700
5168	3313777	3097089
5169	3314383	3096416
5170	3314953	3095708
5171	3315541	3095017
5172	3316034	3094239
5173	3316618	3093545
5174	3317212	3092859
5175	3317898	3092260
5176	3318582	3091659
5177	3319275	3091067
5178	3319821	3090337
5179	3320485	3089717
5180	3321196	3089142
5181	3321812	3088478
5182	3322563	3087939
5183	3323204	3087297
5184	3323865	3086675
5185	3324521	3086048
5186	3325142	3085388
5187	3325813	3084775
5188	3326342	3084030
5189	3327081	3083480
5190	3327710	3082827
5191	3328221	3082066
5192	3328874	3081436
5193	3329504	3080785
5194	3330050	3080056
5195	3330670	3079395
5196	3331249	3078697
5197	3331972	3078132
5198	3332521	3077406
5199	3333129	3076735
5200	3333912	3076224
5201	3334574	3075602
5202	3335159	3074911
5203	3335809	3074277
5204	3336565	3073742
5205	3337171	3073070
5206	3337726	3072348
5207	3338290	3071637
5208	3338878	3070947
5209	3339539	3070324
5210	3340160	3069665
5211	3340736	3068965
5212	3341458	3068398
5213	3342016	3067681
5214	3342698	3067077
5215	3343310	3066410
5216	3343974	3065791
5217	3344542	3065082
5218	3345173	3064432
5219	3345802	3063780
5220	3346536	3063224
5221	3347194	3062599
5222	3347712	3061846
5223	3348399	3061247
5224	3349106	3060666
5225	3349670	3059955
5226	3350403	3059398
5227	3351015	3058731
5228	3351617	3058054
5229	3352328	3057477
5230	3352903	3056775
5231	3353584	3056172
5232	3354368	3055661
5233	3355151	3055149
5234	3355804	3054518
5235	3356543	3053967
5236	3357221	3053360
5237	3357799	3052661
5238	3358372	3051958
5239	3359136	3051429
5240	3359687	3050706
5241	3360429	3050156
5242	3360994	3049447
5243	3361794	3048949
5244	3362459	3048330
5245	3363033	3047628
5246	3363776	3047080
5247	3364370	3046396
5248	3365032	3045774
5249	3365623	3045088
5250	3366363	3044535
5251	3366966	3043860
5252	3367608	3043220
5253	3368242	3042573
5254	3368944	3041987
5255	3369453	3041226
5256	3370212	3040692
5257	3370902	3040095
5258	3371596	3039501
5259	3372428	3039032
5260	3373043	3038367
5261	3373669	3037712
5262	3374284	3037048
5263	3374852	3036341
5264	3375443	3035655
5265	3376024	3034959
5266	3376676	3034329
5267	3377324	3033693
5268	3377889	3032984
5269	3378499	3032315
5270	3379223	3031748
5271	3379883	3031124
5272	3380630	3030578
5273	3381296	3029959
5274	3381883	3029270
5275	3382476	3028586
5276	3383137	3027962
5277	3383805	3027345
5278	3384404	3026666
5279	3385076	3026053
5280	3385623	3025327
5281	3386299	3024718
5282	3387024	3024152
5283	3387674	3023518
5284	3388378	3022934
5285	3389077	3022343
5286	3389836	3021807
5287	3390514	3021199
5288	3391294	3020682
5289	3391896	3020005
5290	3392555	3019380
5291	3393205	3018747
5292	3393986	3018230
5293	3394519	3017493
5294	3395110	3016807
5295	3395851	3016254
5296	3396390	3015522
5297	3397034	3014883
5298	3397572	3014151
5299	3398283	3013572
5300	3398910	3012918
5301	3399665	3012377
5302	3400305	3011735
5303	3400933	3011083
5304	3401706	3010557
5305	3402422	3009982
5306	3402991	3009278
5307	3403663	3008664
5308	3404333	3008048
5309	3405027	3007454
5310	3405920	3007035
5311	3406529	3006364
5312	3407048	3005615
5313	3407683	3004968
5314	3408267	3004277
5315	3408799	3003539
5316	3409423	3002883
5317	3410060	3002238
5318	3410618	3001523
5319	3411237	3000863
5320	3411820	3000170
5321	3412582	2999635
5322	3413223	2998994
5323	3413873	2998360
5324	3414551	2997752
5325	3415193	2997111
5326	3415880	2996510
5327	3416668	2995997
5328	3417328	2995372
5329	3417912	2994681
5330	3418587	2994069
5331	3419268	2993463
5332	3419897	2992811
5333	3420621	2992242
5334	3421311	2991643
5335	3421964	2991012
5336	3422634	2990395
5337	3423343	2989814
5338	3424023	2989206
5339	3424622	2988528
5340	3425265	2987888
5341	3425952	2987286
5342	3426562	2986618
5343	3427187	2985962
5344	3427890	2985375
5345	3428595	2984789
5346	3429312	2984214
5347	3430054	2983659
5348	3430686	2983010
5349	3431365	2982401
5350	3431959	2981719
5351	3432534	2981020
5352	3433206	2980405
5353	3433867	2979781
5354	3434535	2979163
5355	3435324	2978649
5356	3435927	2977974
5357	3436644	2977398
5358	3437442	2976893
5359	3438035	2976209
5360	3438649	2975544
5361	3439267	2974883
5362	3439986	2974308
5363	3440671	2973704
5364	3441336	2973083
5365	3441882	2972359
5366	3442478	2971679
5367	3443040	2970969
5368	3443569	2970230
5369	3444229	2969605
5370	3444865	2968959
5371	3445627	2968421
5372	3446328	2967832
5373	3447010	2967225
5374	3447650	2966583
5375	3448295	2965944
5376	3448873	2965248
5377	3449622	2964699
5378	3450267	2964061
5379	3450789	2963317
5380	3451326	2962586
5381	3451867	2961859
5382	3452402	2961125
5383	3452973	2960424
5384	3453675	2959834
5385	3454438	2959297
5386	3455013	2958599
5387	3455657	2957960
5388	3456320	2957338
5389	3457090	2956806
5390	3457773	2956200
5391	3458317	2955476
5392	3458955	2954832
5393	3459447	2954062
5394	3460099	2953430
5395	3460763	2952808
5396	3461514	2952260
5397	3462184	2951643
5398	3462836	2951011
5399	3463583	2950459
5400	3464181	2949781
5401	3464903	2949208
5402	3465532	2948557
5403	3466195	2947934
5404	3466833	2947289
5405	3467406	2946590
5406	3467998	2945906
5407	3468659	2945281
5408	3469174	2944533
5409	3469749	2943835
5410	3470470	2943261
5411	3471123	2942630
5412	3471699	2941933
5413	3472433	2941370
5414	3472948	2940622
5415	3473643	2940025
5416	3474424	2939503
5417	3475060	2938857
5418	3475857	2938347
5419	3476699	2937875
5420	3477268	2937172
5421	3477887	2936512
5422	3478697	2936012
5423	3479428	2935447
5424	3480130	2934856
5425	3480744	2934191
5426	3481325	2933499
5427	3481870	2932776
5428	3482416	2932054
5429	3483148	2931489
5430	3483851	2930899
5431	3484504	2930268
5432	3485216	2929686
5433	3485958	2929128
5434	3486503	2928406
5435	3487075	2927706
5436	3487786	2927123
5437	3488453	2926503
5438	3489140	2925900
5439	3489840	2925307
5440	3490514	2924692
5441	3491151	2924047
5442	3491738	2923360
5443	3492420	2922753
5444	3492996	2922056
5445	3493565	2921354
5446	3494279	2920773
5447	3495034	2920227
5448	3495762	2919657
5449	3496456	2919060
5450	3497036	2918366
5451	3497672	2917720
5452	3498273	2917045
5453	3498936	2916422
5454	3499500	2915716
5455	3500167	2915095
5456	3500862	2914498
5457	3501579	2913919
5458	3502225	2913282
5459	3502899	2912667
5460	3503410	2911917
5461	3504070	2911291
5462	3504743	2910676
5463	3505382	2910032
5464	3505957	2909335
5465	3506645	2908732
5466	3507199	2908018
5467	3507892	2907419
5468	3508660	2906882
5469	3509452	2906365
5470	3510116	2905742
5471	3510813	2905147
5472	3511530	2904567
5473	3512249	2903989
5474	3512815	2903285
5475	3513506	2902685
5476	3514012	2901931
5477	3514571	2901221
5478	3515259	2900618
5479	3515870	2899951
5480	3516492	2899293
5481	3517181	2898691
5482	3517925	2898134
5483	3518757	2897649
5484	3519496	2897088
5485	3519992	2896326
5486	3520670	2895714
5487	3521305	2895067
5488	3521963	2894439
5489	3522682	2893861
5490	3523337	2893230
5491	3523882	2892509
5492	3524613	2891941
5493	3525346	2891374
5494	3525987	2890732
5495	3526586	2890055
5496	3527170	2889366
5497	3527862	2888766
5498	3528567	2888176
5499	3529097	2887443
5500	3529686	2886758
5501	3530339	2886126
5502	3531099	2885581
5503	3531657	2884871
5504	3532309	2884238
5505	3532999	2883635
5506	3533583	2882947
5507	3534302	2882369
5508	3535031	2881797
5509	3535660	2881146
5510	3536266	2880475
5511	3536824	2879765
5512	3537524	2879171
5513	3538280	2878622
5514	3538850	2877922
5515	3539428	2877229
5516	3540105	2876616
5517	3540777	2875999
5518	3541392	2875336
5519	3542048	2874706
5520	3542687	2874062
5521	3543288	2873387
5522	3543944	2872757
5523	3544496	2872043
5524	3545058	2871337
5525	3545652	2870656
5526	3546177	2869920
5527	3547014	2869437
5528	3547673	2868809
5529	3548318	2868170
5530	3548947	2867518
5531	3549612	2866895
5532	3550264	2866262
5533	3550935	2865644
5534	3551577	2865003
5535	3552306	2864432
5536	3552933	2863778
5537	3553530	2863100
5538	3554147	2862439
5539	3554777	2861788
5540	3555354	2861094
5541	3555968	2860430
5542	3556570	2859757
5543	3557136	2859054
5544	3557791	2858424
5545	3558495	2857832
5546	3559037	2857110
5547	3559769	2856541
5548	3560285	2855799
5549	3560953	2855179
5550	3561640	2854574
5551	3562319	2853961
5552	3562912	2853281
5553	3563588	2852667
5554	3564149	2851961
5555	3564674	2851226
5556	3565276	2850552
5557	3565941	2849929
5558	3566536	2849251
5559	3567243	2848662
5560	3567921	2848049
5561	3568501	2847358
5562	3569206	2846767
5563	3569766	2846060
5564	3570464	2845464
5565	3571146	2844855
5566	3571678	2844126
5567	3572316	2843481
5568	3572987	2842863
5569	3573799	2842357
5570	3574371	2841660
5571	3574960	2840977
5572	3575672	2840391
5573	3576344	2839774
5574	3577195	2839298
5575	3577839	2838658
5576	3578566	2838085
5577	3579274	2837495
5578	3579900	2836841
5579	3580613	2836256
5580	3581367	2835703
5581	3581920	2834991
5582	3582530	2834325
5583	3583133	2833653
5584	3583869	2833086
5585	3584500	2832435
5586	3585060	2831729
5587	3585810	2831173
5588	3586475	2830549
5589	3587062	2829864
5590	3587593	2829136
5591	3588244	2828501
5592	3588903	2827873
5593	3589471	2827173
5594	3590092	2826516
5595	3590717	2825861
5596	3591365	2825224
5597	3591947	2824535
5598	3592531	2823849
5599	3593298	2823306
5600	3593947	2822670
5601	3594797	2822192
5602	3595368	2821494
5603	3595881	2820752
5604	3596563	2820142
5605	3597260	2819544
5606	3598038	2819008
5607	3598752	2818424
5608	3599514	2817876
5609	3600267	2817321
5610	3600941	2816705
5611	3601529	2816021
5612	3602182	2815388
5613	3602756	2814693
5614	3603328	2813997
5615	3604033	2813405
5616	3604668	2812757
5617	3605328	2812130
5618	3605889	2811426
5619	3606559	2810806
5620	3607072	2810064
5621	3607653	2809375
5622	3608216	2808672
5623	3608914	2808074
5624	3609634	2807493
5625	3610404	2806951
5626	3610961	2806243
5627	3611504	2805525
5628	3612187	2804915
5629	3612739	2804204
5630	3613389	2803569
5631	3614050	2802942
5632	3614818	2802398
5633	3615543	2801821
5634	3616167	2801166
5635	3616888	2800585
5636	3617520	2799936
5637	3618235	2799351
5638	3618927	2798748
5639	3619623	2798148
5640	3620282	2797520
5641	3620853	2796824
5642	3621484	2796173
5643	3622089	2795503
5644	3622827	2794936
5645	3623377	2794223
5646	3624088	2793635
5647	3624825	2793066
5648	3625541	2792482
5649	3626252	2791893
5650	3627004	2791336
5651	3627679	2790720
5652	3628430	2790162
5653	3629080	2789526
5654	3629711	2788876
5655	3630308	2788199
5656	3631034	2787622
5657	3631778	2787059
5658	3632344	2786359
5659	3633059	2785773
5660	3633822	2785224
5661	3634585	2784675
5662	3635325	2784108
5663	3636057	2783535
5664	3636808	2782977
5665	3637446	2782332
5666	3638009	2781629
5667	3638706	2781029
5668	3639333	2780376
5669	3639936	2779704
5670	3640444	2778960
5671	3641080	2778313
5672	3641594	2777574
5673	3642301	2776981
5674	3643003	2776386
5675	3643785	2775850
5676	3644479	2775248
5677	3645104	2774593
5678	3645728	2773937
5679	3646570	2773448
5680	3647298	2772871
5681	3647946	2772234
5682	3648589	2771592
5683	3649192	2770921
5684	3649848	2770289
5685	3650539	2769684
5686	3651100	2768981
5687	3651741	2768338
5688	3652452	2767749
5689	3653014	2767046
5690	3653658	2766405
5691	3654274	2765743
5692	3654905	2765093
5693	3655643	2764524
5694	3656471	2764022
5695	3657153	2763410
5696	3657706	2762701
5697	3658300	2762023
5698	3659010	2761432
5699	3659674	2760806
5700	3660359	2760197
5701	3660965	2759528
5702	3661654	2758921
5703	3662375	2758339
5704	3663014	2757694
5705	3663576	2756991
5706	3664281	2756397
5707	3665056	2755855
5708	3665794	2755285
5709	3666463	2754663
5710	3667185	2754081
5711	3667988	2753559
5712	3668630	2752918
5713	3669408	2752377
5714	3669995	2751693
5715	3670557	2750991
5716	3671215	2750361
5717	3671902	2749752
5718	3672554	2749118
5719	3673354	2748594
5720	3673964	2747927
5721	3674824	2747448
5722	3675408	2746762
5723	3676201	2746232
5724	3676964	2745680
5725	3677612	2745042
5726	3678378	2744492
5727	3679157	2743952
5728	3679842	2743342
5729	3680699	2742859
5730	3681304	2742189
5731	3681905	2741516
5732	3682433	2740788
5733	3683057	2740133
5734	3683786	2739555
5735	3684328	2738838
5736	3685055	2738258
5737	3685736	2737645
5738	3686471	2737072
5739	3687067	2736394
5740	3687705	2735749
5741	3688388	2735137
5742	3689034	2734497
5743	3689718	2733886
5744	3690421	2733288
5745	3691178	2732731
5746	3691898	2732146
5747	3692546	2731507
5748	3693147	2730835
5749	3693826	2730219
5750	3694347	2729487
5751	3695022	2728868
5752	3695669	2728230
5753	3696297	2727577
5754	3696832	2726855
5755	3697550	2726268
5756	3698237	2725659
5757	3698787	2724949
5758	3699506	2724362
5759	3700242	2723789
5760	3700982	2723218
5761	3701577	2722541
5762	3702227	2721904
5763	3702952	2721323
5764	3703646	2720718
5765	3704259	2720054
5766	3704947	2719445
5767	3705542	2718768
5768	3706090	2718056
5769	3706607	2717322
5770	3707196	2716640
5771	3707933	2716067
5772	3708678	2715500
5773	3709342	2714873
5774	3709975	2714224
5775	3710612	2713578
5776	3711155	2712863
5777	3711823	2712239
5778	3712402	2711550
5779	3713113	2710958
5780	3713754	2710314
5781	3714487	2709738
5782	3715119	2709088
5783	3715663	2708374
5784	3716362	2707773
5785	3716978	2707111
5786	3717745	2706559
5787	3718390	2705919
5788	3719035	2705278
5789	3719633	2704604
5790	3720477	2704108
5791	3721372	2703648
5792	3722025	2703014
5793	3722540	2702279
5794	3723177	2701632
5795	3723876	2701030
5796	3724464	2700349
5797	3725069	2699679
5798	3725656	2698997
5799	3726324	2698373
5800	3727088	2697818
5801	3727735	2697179
5802	3728554	2696664
5803	3729306	2696100
5804	3729907	2695428
5805	3730576	2694804
5806	3731217	2694161
5807	3731942	2693578
5808	3732556	2692915
5809	3733222	2692289
5810	3733969	2691722
5811	3734602	2691072
5812	3735366	2690517
5813	3736084	2689929
5814	3736781	2689326
5815	3737336	2688620
5816	3737922	2687937
5817	3738646	2687353
5818	3739320	2686732
5819	3739881	2686031
5820	3740581	2685430
5821	3741152	2684736
5822	3741907	2684174
5823	3742664	2683613
5824	3743425	2683056
5825	3743987	2682355
5826	3744624	2681708
5827	3745223	2681034
5828	3745829	2680366
5829	3746366	2679647
5830	3747091	2679064
5831	3747833	2678492
5832	3748601	2677939
5833	3749447	2677442
5834	3750242	2676908
5835	3751071	2676398
5836	3751805	2675820
5837	3752431	2675166
5838	3753273	2674665
5839	3754044	2674114
5840	3754682	2673467
5841	3755427	2672897
5842	3756146	2672308
5843	3756746	2671635
5844	3757468	2671048
5845	3758317	2670552
5846	3759016	2669949
5847	3759730	2669357
5848	3760416	2668744
5849	3761067	2668107
5850	3761792	2667523
5851	3762513	2666935
5852	3763194	2666319
5853	3763889	2665713
5854	3764579	2665103
5855	3765321	2664530
5856	3765988	2663904
5857	3766666	2663286
5858	3767487	2662769
5859	3768188	2662167
5860	3768796	2661499
5861	3769677	2661024
5862	3770343	2660397
5863	3771079	2659820
5864	3771802	2659233
5865	3772543	2658659
5866	3773196	2658023
5867	3773984	2657482
5868	3774684	2656878
5869	3775281	2656203
5870	3776121	2655698
5871	3776849	2655114
5872	3777571	2654526
5873	3778185	2653863
5874	3778909	2653276
5875	3779510	2652603
5876	3780297	2652061
5877	3780822	2651335
5878	3781453	2650684
5879	3782065	2650018
5880	3782846	2649471
5881	3783501	2648837
5882	3784197	2648230
5883	3784842	2647588
5884	3785545	2646987
5885	3786210	2646359
5886	3786817	2645690
5887	3787576	2645127
5888	3788226	2644489
5889	3788967	2643914
5890	3789502	2643195
5891	3790305	2642663
5892	3790873	2641968
5893	3791401	2641244
5894	3792137	2640666
5895	3792855	2640074
5896	3793432	2639384
5897	3794026	2638707
5898	3794714	2638095
5899	3795296	2637409
5900	3795906	2636743
5901	3796510	2636072
5902	3797272	2635511
5903	3797778	2634772
5904	3798467	2634161
5905	3799127	2633530
5906	3799823	2632923
5907	3800453	2632270
5908	3801019	2631573
5909	3801807	2631030
5910	3802576	2630474
5911	3803211	2629825
5912	3803947	2629246
5913	3804599	2628608
5914	3805188	2627928
5915	3805846	2627294
5916	3806376	2626573
5917	3807084	2625974
5918	3807704	2625315
5919	3808447	2624741
5920	3809080	2624090
5921	3809765	2623475
5922	3810522	2622910
5923	3811305	2622363
5924	3811953	2621723
5925	3812564	2621057
5926	3813288	2620469
5927	3814074	2619924
5928	3814781	2619324
5929	3815466	2618709
5930	3816179	2618113
5931	3816891	2617517
5932	3817461	2616823
5933	3818211	2616253
5934	3818974	2615691
5935	3819615	2615046
5936	3820340	2614459
5937	3820979	2613812
5938	3821616	2613164
5939	3822336	2612573
5940	3823089	2612005
5941	3823782	2611394
5942	3824386	2610724
5943	3825020	2610074
5944	3825745	2609486
5945	3826338	2608808
5946	3826926	2608127
5947	3827714	2607582
5948	3828337	2606924
5949	3829001	2606295
5950	3829733	2605712
5951	3830595	2605216
5952	3831262	2604589
5953	3831940	2603969
5954	3832579	2603322
5955	3833266	2602708
5956	3833999	2602125
5957	3834546	2601416
5958	3835207	2600784
5959	3835961	2600215
5960	3836646	2599599
5961	3837322	2598978
5962	3838064	2598400
5963	3838814	2597829
5964	3839477	2597198
5965	3840123	2596556
5966	3840691	2595861
5967	3841362	2595236
5968	3842006	2594593
5969	3842740	2594010
5970	3843540	2593472
5971	3844159	2592812
5972	3844761	2592140
5973	3845457	2591531
5974	3846069	2590866
5975	3846668	2590192
5976	3847284	2589530
5977	3847949	2588901
5978	3848599	2588262
5979	3849308	2587662
5980	3849812	2586924
5981	3850464	2586286
5982	3850993	2585565
5983	3851581	2584885
5984	3852095	2584154
5985	3852706	2583488
5986	3853355	2582848
5987	3854037	2582230
5988	3854649	2581566
5989	3855367	2580972
5990	3856070	2580368
5991	3856744	2579744
5992	3857375	2579093
5993	3858060	2578476
5994	3858582	2577751
5995	3859383	2577213
5996	3860049	2576584
5997	3860564	2575854
5998	3861266	2575250
5999	3862005	2574670
6000	3862808	2574132
6001	3863497	2573519
6002	3864277	2572966
6003	3864875	2572291
6004	3865513	2571644
6005	3866149	2570995
6006	3866922	2570437
6007	3867649	2569849
6008	3868283	2569199
6009	3868875	2568521
6010	3869548	2567896
6011	3870103	2567194
6012	3870773	2566567
6013	3871479	2565965
6014	3872080	2565293
6015	3872758	2564672
6016	3873512	2564101
6017	3874304	2563556
6018	3874977	2562931
6019	3875652	2562308
6020	3876296	2561664
6021	3876869	2560974
6022	3877549	2560354
6023	3878157	2559687
6024	3878690	2558969
6025	3879450	2558403
6026	3880144	2557792
6027	3880722	2557105
6028	3881406	2556487
6029	3882058	2555849
6030	3882788	2555262
6031	3883381	2554585
6032	3884084	2553980
6033	3884736	2553341
6034	3885489	2552770
6035	3886089	2552097
6036	3886678	2551417
6037	3887284	2550748
6038	3887989	2550144
6039	3888735	2549568
6040	3889433	2548959
6041	3890086	2548322
6042	3890725	2547675
6043	3891365	2547028
6044	3891954	2546348
6045	3892674	2545754
6046	3893322	2545113
6047	3894065	2544534
6048	3894771	2543931
6049	3895417	2543289
6050	3896150	2542703
6051	3896902	2542130
6052	3897503	2541457
6053	3898141	2540810
6054	3898817	2540187
6055	3899419	2539516
6056	3900079	2538882
6057	3900825	2538305
6058	3901428	2537634
6059	3902194	2537070
6060	3902817	2536412
6061	3903470	2535774
6062	3904045	2535086
6063	3904764	2534491
6064	3905409	2533847
6065	3906170	2533279
6066	3906807	2532631
6067	3907551	2532052
6068	3908196	2531408
6069	3908968	2530847
6070	3909736	2530283
6071	3910322	2529602
6072	3910959	2528953
6073	3911547	2528273
6074	3912238	2527660
6075	3912772	2526945
6076	3913465	2526333
6077	3914139	2525708
6078	3914840	2525101
6079	3915444	2524431
6080	3916279	2523910
6081	3916898	2523249
6082	3917392	2522509
6083	3918071	2521888
6084	3918637	2521194
6085	3919228	2520515
6086	3919938	2519914
6087	3920664	2519323
6088	3921351	2518706
6089	3922059	2518103
6090	3922779	2517508
6091	3923322	2516799
6092	3924063	2516218
6093	3924754	2515604
6094	3925455	2514996
6095	3925999	2514288
6096	3926755	2513716
6097	3927306	2513012
6098	3928057	2512436
6099	3928703	2511793
6100	3929426	2511200
6101	3930044	2510539
6102	3930762	2509943
6103	3931468	2509338
6104	3932153	2508720
6105	3932700	2508014
6106	3933385	2507396
6107	3934102	2506798
6108	3934817	2506199
6109	3935451	2505549
6110	3936102	2504909
6111	3936695	2504232
6112	3937439	2503652
6113	3938083	2503007
6114	3938836	2502433
6115	3939578	2501851
6116	3940133	2501150
6117	3940810	2500527
6118	3941669	2500019
6119	3942431	2499449
6120	3943102	2498822
6121	3943831	2498232
6122	3944459	2497578
6123	3945208	2497000
6124	3945940	2496411
6125	3946680	2495827
6126	3947485	2495285
6127	3948161	2494661
6128	3948910	2494082
6129	3949623	2493481
6130	3950431	2492940
6131	3951081	2492300
6132	3951814	2491711
6133	3952382	2491018
6134	3952902	2490296
6135	3953605	2489689
6136	3954273	2489059
6137	3954925	2488419
6138	3955567	2487774
6139	3956314	2487194
6140	3956954	2486547
6141	3957494	2485837
6142	3958189	2485224
6143	3958779	2484546
6144	3959427	2483904
6145	3960050	2483246
6146	3960815	2482678
6147	3961631	2482141
6148	3962231	2481468
6149	3962917	2480851
6150	3963575	2480214
6151	3964293	2479616
6152	3964850	2478917
6153	3965511	2478283
6154	3966261	2477705
6155	3966897	2477055
6156	3967620	2476459
6157	3968304	2475840
6158	3968941	2475191
6159	3969628	2474573
