iter	RMSE
1664	3.601466911
1665	3.601359529
1666	3.601251999
1667	3.601149587
1668	3.600941367
1669	3.600766868
1670	3.600610579
1671	3.600429436
1672	3.600296137
1673	3.600103116
1674	3.599909591
1675	3.599716414
1676	3.599574972
1677	3.599383172
1678	3.599212216
1679	3.598935304
1680	3.598811615
1681	3.598615065
1682	3.598435733
1683	3.598311129
1684	3.598072406
1685	3.59796351
1686	3.59782267
1687	3.597651087
1688	3.597449487
1689	3.597326845
1690	3.597196323
1691	3.596985551
1692	3.596841258
1693	3.596687635
1694	3.596544789
1695	3.59638459
1696	3.596165098
1697	3.59595945
1698	3.595766489
1699	3.595646981
1700	3.595389334
1701	3.59524288
1702	3.595015972
1703	3.594809722
1704	3.594619676
1705	3.594447912
1706	3.594332812
1707	3.594163717
1708	3.593998277
1709	3.5938487
1710	3.593638003
1711	3.59338724
1712	3.59322068
1713	3.593033381
1714	3.592899314
1715	3.592759395
1716	3.592611951
1717	3.592426655
1718	3.592222441
1719	3.592101146
1720	3.591948287
1721	3.591802369
1722	3.591710515
1723	3.591501555
1724	3.591269398
1725	3.591114473
1726	3.590923595
1727	3.590765423
1728	3.590556614
1729	3.590406904
1730	3.590212525
1731	3.590048139
1732	3.589806106
1733	3.589673712
1734	3.589470971
1735	3.58931
1736	3.589196918
1737	3.589041877
1738	3.588811009
1739	3.58867736
1740	3.588561351
1741	3.588429642
1742	3.588271365
1743	3.588155822
1744	3.588000697
1745	3.587846116
1746	3.587671228
1747	3.587446953
1748	3.58722292
1749	3.587093202
1750	3.586962995
1751	3.586786897
1752	3.586567568
1753	3.586382318
1754	3.58622077
1755	3.58605989
1756	3.585945816
1757	3.58574932
1758	3.585567832
1759	3.585461124
1760	3.585239726
1761	3.585092148
1762	3.584979285
1763	3.584806788
1764	3.584623697
1765	3.584370473
1766	3.58421174
1767	3.584039072
1768	3.583838996
1769	3.583722394
1770	3.58361478
1771	3.583469311
1772	3.583301212
1773	3.583143116
1774	3.583000196
1775	3.582866811
1776	3.582514364
1777	3.582376833
1778	3.582207824
1779	3.582034242
1780	3.581880886
1781	3.581781707
1782	3.581613412
1783	3.581409846
1784	3.581276906
1785	3.581145141
1786	3.580981123
1787	3.580770364
1788	3.580649902
1789	3.580491623
1790	3.580318625
1791	3.580198547
1792	3.579985242
1793	3.579865535
1794	3.579711475
1795	3.579475347
1796	3.579321629
1797	3.579145435
1798	3.579039795
1799	3.578907241
1800	3.578749495
1801	3.578550388
1802	3.578431642
1803	3.578303616
1804	3.578174716
1805	3.577969834
1806	3.57784355
1807	3.577659795
1808	3.577524333
1809	3.577392489
1810	3.577249886
1811	3.57701958
1812	3.576833367
1813	3.576628244
1814	3.57654185
1815	3.576393172
1816	3.576219016
1817	3.576089702
1818	3.57591287
1819	3.575749681
1820	3.575652889
1821	3.575425778
1822	3.575306309
1823	3.575215471
1824	3.575026139
1825	3.574909488
1826	3.574600974
1827	3.574470204
1828	3.574268232
1829	3.574082689
1830	3.57396658
1831	3.573820868
1832	3.573667685
1833	3.573457801
1834	3.5733026
1835	3.573178432
1836	3.573064712
1837	3.572954342
1838	3.572817417
1839	3.572638631
1840	3.572505697
1841	3.57236532
1842	3.572246888
1843	3.572098765
1844	3.571990228
1845	3.571861808
1846	3.571683277
1847	3.571561563
1848	3.571384559
1849	3.571231752
1850	3.571059774
1851	3.570941575
1852	3.570785917
1853	3.570612573
1854	3.570434998
1855	3.570304254
1856	3.570187856
1857	3.56989113
1858	3.569763177
1859	3.569499287
1860	3.569394061
1861	3.56926262
1862	3.56910665
1863	3.568925481
1864	3.568828521
1865	3.568640412
1866	3.568526988
1867	3.568369503
1868	3.568110128
1869	3.567898611
1870	3.56778184
1871	3.567692434
1872	3.567545531
1873	3.567468421
1874	3.567338109
1875	3.567189717
1876	3.567052156
1877	3.566912677
1878	3.566765191
1879	3.566607266
1880	3.566459511
1881	3.566310539
1882	3.566206552
1883	3.565977006
1884	3.565842561
1885	3.565715027
1886	3.565512165
1887	3.565359634
1888	3.565194147
1889	3.565090519
1890	3.564957349
1891	3.564820369
1892	3.564672294
1893	3.564517663
1894	3.564371214
1895	3.564241784
1896	3.564134341
1897	3.564028961
1898	3.563895971
1899	3.563742685
1900	3.563641211
1901	3.563468808
1902	3.563306707
1903	3.563154941
1904	3.563017136
1905	3.562881129
1906	3.562756297
1907	3.562529409
1908	3.56241414
1909	3.562185891
1910	3.562066941
1911	3.561928289
1912	3.561808814
1913	3.561675772
1914	3.561527657
1915	3.561411116
1916	3.561278764
1917	3.561105043
1918	3.560993124
1919	3.560784513
1920	3.560631834
1921	3.560521112
1922	3.56034857
1923	3.560199212
1924	3.560075944
1925	3.559967915
1926	3.559817692
1927	3.559670335
1928	3.559529366
1929	3.559401451
1930	3.559311695
1931	3.559202235
1932	3.55909531
1933	3.558958915
1934	3.558817385
1935	3.558652611
1936	3.558491958
1937	3.558351366
1938	3.558202
1939	3.558069291
1940	3.557917729
1941	3.557696144
1942	3.557503872
1943	3.557406162
1944	3.557280593
1945	3.557081479
1946	3.556942591
1947	3.556832414
1948	3.556651131
1949	3.556500653
1950	3.55633675
1951	3.556266643
1952	3.556111305
1953	3.555998351
1954	3.555864522
1955	3.555736903
1956	3.555638249
1957	3.555494701
1958	3.555409304
1959	3.555259399
1960	3.555059342
1961	3.554944804
1962	3.554796305
1963	3.554611762
1964	3.554461989
1965	3.554335908
1966	3.554075575
1967	3.553954842
1968	3.553829837
1969	3.553680491
1970	3.553494364
1971	3.553360009
1972	3.553267406
1973	3.553123583
1974	3.552917886
1975	3.552785376
1976	3.552631357
1977	3.552506615
1978	3.552349746
1979	3.552192202
1980	3.5520021
1981	3.551884068
1982	3.551750654
1983	3.551589146
1984	3.551473907
1985	3.551377609
1986	3.551186541
1987	3.551050456
1988	3.550898437
1989	3.550810646
1990	3.55065042
1991	3.550548986
1992	3.550413908
1993	3.550311132
1994	3.550197632
1995	3.550006013
1996	3.549858272
1997	3.549736953
1998	3.549607561
1999	3.549491339
2000	3.549349151
2001	3.54921862
2002	3.549141927
2003	3.548999534
2004	3.548872059
2005	3.548731901
2006	3.548588801
2007	3.548480018
2008	3.54836191
2009	3.548225591
2010	3.548109904
2011	3.547966328
2012	3.547838364
2013	3.547706223
2014	3.54762641
2015	3.547494236
2016	3.54737845
2017	3.547210738
2018	3.547119248
2019	3.547006945
2020	3.546857002
2021	3.546752731
2022	3.546632612
2023	3.546470997
2024	3.546354354
2025	3.546262075
2026	3.546135743
2027	3.546016816
2028	3.545853974
2029	3.545673744
2030	3.545569974
2031	3.545480136
2032	3.545324403
2033	3.545228372
2034	3.545143538
2035	3.54502968
2036	3.544798268
2037	3.544688115
2038	3.544530907
2039	3.544397705
2040	3.54427637
2041	3.54417274
2042	3.54399878
2043	3.543819664
2044	3.543624503
2045	3.543521817
2046	3.54339897
2047	3.543247812
2048	3.543144689
2049	3.54297911
2050	3.542871893
2051	3.542686501
2052	3.542550085
2053	3.542366706
2054	3.542157576
2055	3.542066072
2056	3.54199827
2057	3.541901263
2058	3.541770551
2059	3.541663445
2060	3.541521357
2061	3.541360791
2062	3.541254469
2063	3.541110322
2064	3.540941923
2065	3.540809231
2066	3.540688812
2067	3.540565667
2068	3.540431691
2069	3.540347575
2070	3.540248284
2071	3.540120394
2072	3.539986675
2073	3.539809374
2074	3.53964941
2075	3.53950961
2076	3.539419283
2077	3.53933252
2078	3.539257192
2079	3.539118815
2080	3.539031104
2081	3.538959999
2082	3.538857591
2083	3.538582676
2084	3.538479591
2085	3.538354799
2086	3.538222422
2087	3.538059039
2088	3.537975556
2089	3.537877943
2090	3.537791284
2091	3.537698752
2092	3.537581109
2093	3.537475058
2094	3.537367613
2095	3.537198209
2096	3.537095466
2097	3.536988331
2098	3.536865019
2099	3.536755559
2100	3.53660665
2101	3.53650997
2102	3.536389917
2103	3.536316016
2104	3.536228463
2105	3.536055869
2106	3.535912682
2107	3.535733003
2108	3.535611959
2109	3.53549132
2110	3.535394862
2111	3.535255456
2112	3.535125978
2113	3.534979988
2114	3.534815664
2115	3.534704739
2116	3.534613313
2117	3.534545493
2118	3.534443833
2119	3.534289762
2120	3.53412735
2121	3.533980613
2122	3.533843364
2123	3.533704958
2124	3.533586666
2125	3.533469949
2126	3.533323376
2127	3.533199247
2128	3.533043327
2129	3.532908021
2130	3.53273433
2131	3.532580353
2132	3.532454081
2133	3.532361131
2134	3.53226448
2135	3.532151963
2136	3.531872782
2137	3.531758163
2138	3.531667113
2139	3.531576057
2140	3.531397178
2141	3.531297711
2142	3.531125111
2143	3.531030647
2144	3.53086966
2145	3.530704278
2146	3.530592005
2147	3.530447362
2148	3.530279708
2149	3.530134164
2150	3.530014168
2151	3.529931241
2152	3.529859457
2153	3.529746067
2154	3.529644544
2155	3.529506333
2156	3.52941891
2157	3.529250404
2158	3.529161066
2159	3.528976663
2160	3.528842371
2161	3.528753534
2162	3.52858694
2163	3.528440427
2164	3.528298571
2165	3.528145969
2166	3.528051819
2167	3.527941177
2168	3.527719764
2169	3.527560223
2170	3.527397953
2171	3.527278229
2172	3.52715427
2173	3.526979051
2174	3.526868494
2175	3.526661152
2176	3.526534476
2177	3.526402479
2178	3.52627242
2179	3.526129138
2180	3.525944282
2181	3.525833113
2182	3.525739777
2183	3.525668972
2184	3.525552758
2185	3.525467415
2186	3.525368413
2187	3.525276428
2188	3.525188484
2189	3.525088892
2190	3.524989816
2191	3.524890194
2192	3.524781408
2193	3.524673446
2194	3.524537972
2195	3.524424539
2196	3.52425836
2197	3.524152701
2198	3.524072819
2199	3.523942803
2200	3.523832826
2201	3.523716732
2202	3.523619774
2203	3.523532727
2204	3.523422871
2205	3.523325405
2206	3.523212183
2207	3.523115623
2208	3.522992121
2209	3.52290056
2210	3.522691063
2211	3.522567245
2212	3.522462629
2213	3.52238225
2214	3.522262164
2215	3.522149961
2216	3.522022158
2217	3.521837983
2218	3.521711756
2219	3.52162264
2220	3.521501984
2221	3.521384269
2222	3.521281565
2223	3.52121298
2224	3.521111238
2225	3.520938866
2226	3.520838328
2227	3.520751862
2228	3.520656084
2229	3.520506073
2230	3.520409712
2231	3.520311131
2232	3.520154579
2233	3.520068407
2234	3.519951585
2235	3.519862716
2236	3.519725082
2237	3.519603309
2238	3.519471223
2239	3.51936077
2240	3.519263156
2241	3.519121916
2242	3.518982602
2243	3.518910855
2244	3.518834527
2245	3.5186796
2246	3.518571182
2247	3.518483108
2248	3.518387221
2249	3.518202534
2250	3.518123579
2251	3.51802049
2252	3.517913504
2253	3.517816501
2254	3.5176523
2255	3.517551119
2256	3.517412563
2257	3.517320829
2258	3.51721203
2259	3.517078594
2260	3.516910286
2261	3.516812693
2262	3.516730803
2263	3.516624045
2264	3.516531738
2265	3.516423742
2266	3.516302768
2267	3.516122491
2268	3.516038731
2269	3.515937746
2270	3.515857314
2271	3.515745848
2272	3.515604688
2273	3.515506091
2274	3.515383358
2275	3.515267749
2276	3.515144018
2277	3.515044877
2278	3.514960938
2279	3.514853298
2280	3.514683738
2281	3.514534728
2282	3.5144441
2283	3.514333214
2284	3.514248045
2285	3.514118302
2286	3.514033164
2287	3.513915764
2288	3.513759093
2289	3.513621615
2290	3.513525124
2291	3.513399835
2292	3.513301604
2293	3.513215634
2294	3.513143641
2295	3.513045081
2296	3.51287939
2297	3.512802953
2298	3.512672258
2299	3.512582736
2300	3.512481077
2301	3.5123439
2302	3.512258024
2303	3.512114693
2304	3.512027717
2305	3.511934984
2306	3.511818757
2307	3.511713211
2308	3.511556789
2309	3.511454703
2310	3.511302661
2311	3.511238267
2312	3.511126996
2313	3.511044886
2314	3.510946875
2315	3.510865404
2316	3.510765413
2317	3.510647214
2318	3.510561038
2319	3.51038938
2320	3.510229107
2321	3.510139137
2322	3.510006126
2323	3.509938975
2324	3.509847692
2325	3.509630087
2326	3.509552067
2327	3.509441506
2328	3.509314141
2329	3.509228103
2330	3.509139367
2331	3.508991752
2332	3.508907765
2333	3.508833022
2334	3.508754938
2335	3.508660884
2336	3.508563997
2337	3.508457876
2338	3.508308163
2339	3.508199848
2340	3.508104805
2341	3.508014964
2342	3.50792165
2343	3.507856905
2344	3.507765268
2345	3.507628031
2346	3.507511632
2347	3.507407897
2348	3.507300472
2349	3.507166081
2350	3.50708291
2351	3.506897789
2352	3.506794435
2353	3.506675135
2354	3.506575026
2355	3.506492347
2356	3.506430621
2357	3.506322415
2358	3.506203285
2359	3.506104404
2360	3.506012066
2361	3.505938098
2362	3.505844293
2363	3.505756479
2364	3.505683275
2365	3.50557508
2366	3.505496985
2367	3.505394265
2368	3.505309225
2369	3.505217856
2370	3.505138115
2371	3.505054691
2372	3.504966864
2373	3.504785346
2374	3.504664242
2375	3.504544906
2376	3.5044283
2377	3.504340533
2378	3.504268419
2379	3.504198654
2380	3.504076802
2381	3.503995479
2382	3.503926979
2383	3.503815054
2384	3.503696683
2385	3.503587613
2386	3.503474815
2387	3.503395656
2388	3.503269018
2389	3.50318143
2390	3.503092388
2391	3.503006003
2392	3.50286776
2393	3.502777672
2394	3.502672487
2395	3.502562058
2396	3.502441273
2397	3.502362754
2398	3.502279037
2399	3.502198726
2400	3.502136803
2401	3.502044803
2402	3.501916504
2403	3.501831828
2404	3.501719033
2405	3.501649561
2406	3.501503999
2407	3.501409068
2408	3.501292086
2409	3.501221523
2410	3.501103552
2411	3.500980583
2412	3.500855023
2413	3.500751394
2414	3.500691068
2415	3.500621103
2416	3.50053538
2417	3.500449152
2418	3.500328388
2419	3.500199206
2420	3.500105809
2421	3.50003793
2422	3.499863961
2423	3.499770563
2424	3.499679957
2425	3.49958279
2426	3.499499905
2427	3.499416225
2428	3.499285209
2429	3.499163513
2430	3.499077951
2431	3.498918732
2432	3.498828324
2433	3.498728387
2434	3.498635904
2435	3.498570963
2436	3.498444582
2437	3.498364314
2438	3.498234071
2439	3.498168251
2440	3.498026498
2441	3.497886234
2442	3.49780352
2443	3.497674266
2444	3.497602615
2445	3.497478664
2446	3.497373436
2447	3.497295469
2448	3.497120771
2449	3.49703281
2450	3.496949162
2451	3.496843632
2452	3.496689323
2453	3.496621298
2454	3.496483065
2455	3.496396763
2456	3.496319286
2457	3.496202419
2458	3.496119491
2459	3.49603953
2460	3.495906418
2461	3.495756864
2462	3.495677458
2463	3.495587921
2464	3.495503255
2465	3.495342778
2466	3.495220705
2467	3.495110113
2468	3.494987073
2469	3.494848996
2470	3.494745268
2471	3.494664619
2472	3.494582653
2473	3.494472368
2474	3.494363445
2475	3.494276316
2476	3.494183799
2477	3.494121585
2478	3.494007932
2479	3.493921421
2480	3.493801544
2481	3.493726828
2482	3.493631559
2483	3.493532112
2484	3.493394999
2485	3.493284646
2486	3.493219643
2487	3.4931504
2488	3.493068024
2489	3.492945208
2490	3.492845922
2491	3.492723222
2492	3.492635943
2493	3.492551895
2494	3.492480128
2495	3.492405733
2496	3.492323762
2497	3.492215038
2498	3.49213469
2499	3.492046072
2500	3.491895649
2501	3.491756775
2502	3.49162899
2503	3.491503226
2504	3.491443392
2505	3.491323044
2506	3.491236991
2507	3.49115634
2508	3.491065918
2509	3.491004021
2510	3.490914068
2511	3.490837092
2512	3.490706411
2513	3.490631756
2514	3.490512708
2515	3.490420743
2516	3.490310415
2517	3.490192783
2518	3.490075641
2519	3.48998475
2520	3.489879137
2521	3.489801587
2522	3.489719799
2523	3.489642415
2524	3.489574773
2525	3.489516247
2526	3.489394668
2527	3.489216908
2528	3.489131259
2529	3.489022839
2530	3.488948492
2531	3.488882848
2532	3.488707405
2533	3.488626681
2534	3.488544207
2535	3.488440345
2536	3.488344632
2537	3.488219811
2538	3.488142374
2539	3.488073103
2540	3.487937834
2541	3.487805145
2542	3.487715364
2543	3.487628955
2544	3.487539477
2545	3.487482077
2546	3.487366262
2547	3.487292284
2548	3.487186877
2549	3.487111673
2550	3.487008723
2551	3.48691021
2552	3.48681934
2553	3.486724733
2554	3.486617505
2555	3.486490477
2556	3.486407981
2557	3.486342593
2558	3.486277542
2559	3.486157562
2560	3.4860823
2561	3.485993
2562	3.485927156
2563	3.485734376
2564	3.485645843
2565	3.485550763
2566	3.485430361
2567	3.485354717
2568	3.485258733
2569	3.485155001
2570	3.485091931
2571	3.484988316
2572	3.484908311
2573	3.484813925
2574	3.484743013
2575	3.484655388
2576	3.484593772
2577	3.484531455
2578	3.484436141
2579	3.484340416
2580	3.484270094
2581	3.484195292
2582	3.484022707
2583	3.483932006
2584	3.483844277
2585	3.483708113
2586	3.483618732
2587	3.483462432
2588	3.483385424
2589	3.483303397
2590	3.483224629
2591	3.483085924
2592	3.48300215
2593	3.482942749
2594	3.482782065
2595	3.482644923
2596	3.482580452
2597	3.482518184
2598	3.482395551
2599	3.482260289
2600	3.482183621
2601	3.482114334
2602	3.481990515
2603	3.48188557
2604	3.481775449
2605	3.481683557
2606	3.481610228
2607	3.481487266
2608	3.481402455
2609	3.481321058
2610	3.48124639
2611	3.481160727
2612	3.48108899
2613	3.481015738
2614	3.480908917
2615	3.480837081
2616	3.480733833
2617	3.480647051
2618	3.480581227
2619	3.480506639
2620	3.480430483
2621	3.480316402
2622	3.480247232
2623	3.480103457
2624	3.480024008
2625	3.479893417
2626	3.47978238
2627	3.479693911
2628	3.479617274
2629	3.479479654
2630	3.479420663
2631	3.479317587
2632	3.479216169
2633	3.479151679
2634	3.479079706
2635	3.479015081
2636	3.478932111
2637	3.47887904
2638	3.478767912
2639	3.478665952
2640	3.478572487
2641	3.478500284
2642	3.478429769
2643	3.478299118
2644	3.478233023
2645	3.478151947
2646	3.478093238
2647	3.478033143
2648	3.477948526
2649	3.477892054
2650	3.477737634
2651	3.477581498
2652	3.477492566
2653	3.477423662
2654	3.477327881
2655	3.477243557
2656	3.477165485
2657	3.47704708
2658	3.476936866
2659	3.476817241
2660	3.476702965
2661	3.476606373
2662	3.476532572
2663	3.476465064
2664	3.476412737
2665	3.476321657
2666	3.476273342
2667	3.476216367
2668	3.476146099
2669	3.476071771
2670	3.476011307
2671	3.475922912
2672	3.475841559
2673	3.475774973
2674	3.475710079
2675	3.475569037
2676	3.475510919
2677	3.475413146
2678	3.475334639
2679	3.475252721
2680	3.475186029
2681	3.475071724
2682	3.474952479
2683	3.474856443
2684	3.474741065
2685	3.474662028
2686	3.474589456
2687	3.474517696
2688	3.474381372
2689	3.474239797
2690	3.474156058
2691	3.474098162
2692	3.4740251
2693	3.473964389
2694	3.473846475
2695	3.473723154
2696	3.473661474
2697	3.473599756
2698	3.473523263
2699	3.473454867
2700	3.473385125
2701	3.473304218
2702	3.47322294
2703	3.473104335
2704	3.473009706
2705	3.472928042
2706	3.472874764
2707	3.472752546
2708	3.47267934
2709	3.472594463
2710	3.472519817
2711	3.472438378
2712	3.472376059
2713	3.472308459
2714	3.472230808
2715	3.472160832
2716	3.472086738
2717	3.471995914
2718	3.471925995
2719	3.471842442
2720	3.471733557
2721	3.471661668
2722	3.471559
2723	3.471468423
2724	3.471389637
2725	3.47131855
2726	3.471234107
2727	3.471145751
2728	3.471056581
2729	3.470987027
2730	3.470913757
2731	3.470787501
2732	3.470668588
2733	3.470612683
2734	3.470549782
2735	3.470488657
2736	3.470393226
2737	3.470340746
2738	3.470249781
2739	3.470151784
2740	3.470072711
2741	3.469906985
2742	3.469843793
2743	3.469779124
2744	3.469711984
2745	3.469614555
2746	3.469552896
2747	3.469500483
2748	3.469420775
2749	3.469275375
2750	3.469177814
2751	3.469104466
2752	3.469033393
2753	3.468948039
2754	3.468878085
2755	3.468822897
2756	3.468742539
2757	3.468645738
2758	3.468577022
2759	3.468509616
2760	3.46839863
2761	3.468319456
2762	3.468196456
2763	3.468090343
2764	3.467984131
2765	3.467901105
2766	3.4677782
2767	3.467717191
2768	3.467571758
2769	3.467467052
2770	3.467364005
2771	3.467296493
2772	3.467119275
2773	3.467050192
2774	3.46696914
2775	3.466897779
2776	3.466811264
2777	3.46672049
2778	3.4666584
2779	3.466599482
2780	3.466541469
2781	3.466472287
2782	3.466395419
2783	3.466311189
2784	3.466235255
2785	3.466154957
2786	3.466076366
2787	3.465954495
2788	3.46584364
2789	3.465767789
2790	3.465675177
2791	3.465587569
2792	3.465517093
2793	3.465422609
2794	3.465376318
2795	3.465307567
2796	3.465220203
2797	3.4651537
2798	3.465058271
2799	3.464907054
2800	3.464849318
2801	3.464780955
2802	3.464693592
2803	3.464628272
2804	3.464510345
2805	3.464441732
2806	3.464339146
2807	3.464277017
2808	3.464180788
2809	3.46408141
2810	3.463954103
2811	3.463856391
2812	3.463773102
2813	3.463686007
2814	3.463547847
2815	3.463453396
2816	3.463366807
2817	3.463300617
2818	3.463163507
2819	3.463073168
2820	3.462952268
2821	3.462865794
2822	3.462805912
2823	3.462713363
2824	3.46259956
2825	3.462534302
2826	3.462452652
2827	3.462374941
2828	3.462292244
2829	3.462221872
2830	3.462142556
2831	3.462058431
2832	3.462001278
2833	3.461944861
2834	3.461871765
2835	3.46178838
2836	3.461698567
2837	3.461629267
2838	3.461570793
2839	3.46147112
2840	3.461406455
2841	3.461312977
2842	3.461258938
2843	3.461201076
2844	3.46115581
2845	3.461075465
2846	3.46101714
2847	3.460970721
2848	3.460913497
2849	3.46084589
2850	3.460792758
2851	3.460728581
2852	3.460667311
2853	3.460595184
2854	3.460470066
2855	3.460410498
2856	3.460278645
2857	3.460229498
2858	3.460168874
2859	3.460112074
2860	3.460052752
2861	3.459964167
2862	3.459861226
2863	3.459796043
2864	3.459717772
2865	3.459631652
2866	3.459536869
2867	3.459425476
2868	3.459352969
2869	3.459284245
2870	3.459215984
2871	3.459147617
2872	3.459076044
2873	3.459015807
2874	3.458935556
2875	3.458891316
2876	3.458805961
2877	3.458714317
2878	3.458635581
2879	3.458511887
2880	3.458436795
2881	3.458341416
2882	3.458270999
2883	3.458193497
2884	3.458099558
2885	3.458054437
2886	3.457983056
2887	3.45788637
2888	3.45776731
2889	3.457695206
2890	3.457610302
2891	3.457521645
2892	3.457387013
2893	3.457329491
2894	3.457250772
2895	3.457166351
2896	3.457105594
2897	3.457039598
2898	3.456946542
2899	3.456863957
2900	3.456774768
2901	3.456725747
2902	3.456659059
2903	3.456595388
2904	3.456525791
2905	3.456428116
2906	3.456364134
2907	3.456310266
2908	3.456255686
2909	3.456202016
2910	3.456143613
2911	3.456082542
2912	3.45598253
2913	3.455934138
2914	3.455880512
2915	3.455793222
2916	3.455719313
2917	3.455636477
2918	3.455563637
2919	3.455495393
2920	3.455412522
2921	3.455330952
2922	3.455263231
2923	3.455178578
2924	3.455096911
2925	3.455025597
2926	3.454961808
2927	3.454878325
2928	3.454799215
2929	3.454733699
2930	3.454646362
2931	3.454586271
2932	3.454520281
2933	3.454450875
2934	3.454358947
2935	3.454309094
2936	3.454247982
2937	3.454169516
2938	3.454093227
2939	3.454019882
2940	3.453963458
2941	3.453886996
2942	3.453804698
2943	3.453730474
2944	3.45364683
2945	3.453546315
2946	3.453483776
2947	3.453424461
2948	3.453340872
2949	3.453229619
2950	3.453137092
2951	3.45307737
2952	3.452978426
2953	3.45291888
2954	3.45285205
2955	3.452766905
2956	3.452696628
2957	3.452607775
2958	3.45250107
2959	3.452439388
2960	3.452351101
2961	3.452271865
2962	3.452191183
2963	3.452106803
2964	3.45204596
2965	3.451988111
2966	3.451876526
2967	3.451775038
2968	3.45171722
2969	3.451592036
2970	3.45153075
2971	3.451470426
2972	3.451393926
2973	3.451312301
2974	3.45121358
2975	3.451141942
2976	3.451065004
2977	3.450960915
2978	3.450910536
2979	3.450824506
2980	3.450764331
2981	3.450704647
2982	3.450653482
2983	3.45060733
2984	3.45052915
2985	3.450465138
2986	3.450303827
2987	3.450246377
2988	3.450150063
2989	3.450064421
2990	3.449987276
2991	3.449928857
2992	3.449858788
2993	3.44980801
2994	3.449708156
2995	3.449633843
2996	3.449561792
2997	3.44949477
2998	3.449411906
2999	3.449345652
3000	3.449277781
3001	3.449162043
3002	3.449081575
3003	3.448993747
3004	3.448922796
3005	3.448858891
3006	3.448755806
3007	3.448687569
3008	3.448595523
3009	3.448495788
3010	3.44843301
3011	3.44835248
3012	3.448241582
3013	3.448170323
3014	3.448101481
3015	3.448044403
3016	3.447964705
3017	3.44788811
3018	3.447806292
3019	3.447744279
3020	3.447662553
3021	3.447573272
3022	3.447479358
3023	3.447410185
3024	3.447322879
3025	3.44723836
3026	3.44718585
3027	3.447135528
3028	3.447059917
3029	3.446999931
3030	3.446909429
3031	3.446846855
3032	3.446777906
3033	3.44667863
3034	3.446613574
3035	3.446561512
3036	3.446495623
3037	3.446412164
3038	3.446342655
3039	3.446269967
3040	3.446196335
3041	3.44614771
3042	3.446050576
3043	3.445974808
3044	3.445910684
3045	3.445848047
3046	3.445790141
3047	3.445728683
3048	3.445677418
3049	3.445596664
3050	3.445506278
3051	3.445445944
3052	3.445386894
3053	3.445267236
3054	3.445216243
3055	3.445131802
3056	3.44503209
3057	3.444959864
3058	3.444882362
3059	3.444829395
3060	3.444735798
3061	3.444685073
3062	3.44460947
3063	3.444547388
3064	3.444447625
3065	3.444375922
3066	3.444322466
3067	3.444244156
3068	3.444182047
3069	3.444078549
3070	3.444002904
3071	3.443918829
3072	3.44385739
3073	3.443778145
3074	3.443712894
3075	3.443640672
3076	3.443568506
3077	3.443499353
3078	3.44340857
3079	3.443313863
3080	3.443211521
3081	3.44315699
3082	3.44309547
3083	3.443044421
3084	3.442996189
3085	3.44291462
3086	3.442851644
3087	3.442801399
3088	3.442734137
3089	3.442664082
3090	3.442550563
3091	3.442499622
3092	3.442433834
3093	3.442377547
3094	3.442317728
3095	3.442252726
3096	3.442193275
3097	3.442129468
3098	3.442062218
3099	3.441993779
3100	3.441920171
3101	3.441848783
3102	3.441749279
3103	3.441669093
3104	3.441567232
3105	3.441467439
3106	3.44139267
3107	3.441343844
3108	3.441296009
3109	3.441211628
3110	3.44116985
3111	3.441119495
3112	3.441052765
3113	3.440960975
3114	3.440879004
3115	3.44082532
3116	3.440741897
3117	3.440683485
3118	3.440613638
3119	3.440561875
3120	3.440446747
3121	3.440402449
3122	3.440344891
3123	3.44028081
3124	3.440194936
3125	3.440140609
3126	3.440077217
3127	3.440016456
3128	3.439932121
3129	3.439869582
3130	3.439805299
3131	3.439741921
3132	3.439697439
3133	3.439596822
3134	3.439536096
3135	3.43946822
3136	3.439421345
3137	3.439361929
3138	3.439298733
3139	3.439238264
3140	3.439113677
3141	3.439035406
3142	3.438988648
3143	3.438913336
3144	3.438838154
3145	3.438773597
3146	3.438691863
3147	3.438641616
3148	3.438575966
3149	3.438515079
3150	3.438469087
3151	3.438420382
3152	3.438347539
3153	3.438303227
3154	3.438248064
3155	3.438182694
3156	3.438123178
3157	3.438046422
3158	3.437993027
3159	3.437900579
3160	3.437799022
3161	3.437756116
3162	3.437697438
3163	3.437618801
3164	3.437557174
3165	3.437491759
3166	3.437416017
3167	3.437370188
3168	3.437292079
3169	3.437225146
3170	3.437177881
3171	3.437053961
3172	3.437000742
3173	3.436948609
3174	3.436855064
3175	3.43680085
3176	3.436749425
3177	3.436702549
3178	3.436637602
3179	3.436576954
3180	3.43651215
3181	3.436463899
3182	3.436391293
3183	3.436323444
3184	3.436264361
3185	3.436201469
3186	3.436136678
3187	3.436051836
3188	3.43598025
3189	3.435915079
3190	3.43586354
3191	3.435805471
3192	3.435737549
3193	3.43568284
3194	3.435618802
3195	3.435526988
3196	3.435419263
3197	3.435366876
3198	3.4353136
3199	3.435243182
3200	3.435185194
3201	3.435084549
3202	3.435034294
3203	3.434976621
3204	3.43491852
3205	3.434859529
3206	3.434799004
3207	3.434711174
3208	3.434660685
3209	3.434603763
3210	3.434488725
3211	3.434431601
3212	3.434368779
3213	3.434325204
3214	3.434247138
3215	3.434184796
3216	3.434105315
3217	3.434050055
3218	3.433978441
